297, abducts, NNS, 10.5
315, abeyance, NN, 12.0
317, abeyancy, NN, 12.0
319, abeyant, NN, 10.5
325, abelian, JJ, 10.5
326, abelicea, NN, 12.0
327, abelite, NN, 10.5
329, abelmosk, NN, 12.0
331, abelmusk, NN, 12.0
333, abeltree, NN, 12.0
340, aberdeen, NN, 12.0
350, aberrant, NN, 12.0
353, aberrate, NN, 12.0
366, abessive, JJ, 12.0
368, abetment, NN, 12.0
371, abettal, NN, 10.5
372, abettals, NNS, 12.0
373, abetted, VBN, 10.5
374, abetter, NN, 10.5
375, abetters, NNS, 12.0
376, abetting, VBG, 12.0
377, abettor, NN, 10.5
378, abettors, NNS, 12.0
380, abfarad, NN, 10.5
381, abfarads, NNS, 12.0
382, abhenry, NN, 10.5
384, abhenrys, NN, 12.0
385, abhinaya, NN, 12.0
386, abhiseka, NN, 12.0
389, abhorred, VBN, 12.0
395, abhorrer, NN, 12.0
400, abhorson, NN, 12.0
403, abichite, NN, 12.0
405, abidance, NN, 12.0
407, abidden, NN, 10.5
411, abiders, NNS, 10.5
414, abiding, VBG, 10.5
420, abience, NN, 10.5
424, abietate, NN, 12.0
425, abietene, NN, 12.0
426, abietic, JJ, 10.5
427, abietin, NN, 10.5
431, abietite, NN, 12.0
432, abiezer, NN, 10.5
433, abigail, NN, 10.5
434, abigails, NNS, 12.0
436, abigeat, NN, 10.5
438, abigeus, NN, 10.5
441, abilene, NN, 10.5
444, ability, NN, 10.5
456, abiogeny, NN, 12.0
459, abiology, NN, 12.0
462, abioses, NNS, 10.5
463, abiosis, NN, 10.5
464, abiotic, JJ, 10.5
479, abysmal, NN, 10.5
484, abyssal, NN, 10.5
485, abysses, NNS, 10.5
492, abyssus, NN, 10.5
493, abiston, NN, 10.5
495, abitibi, NN, 10.5
496, abiuret, NN, 10.5
502, abjectly, RB, 12.0
504, abjoint, NN, 10.5
505, abjudge, NN, 10.5
506, abjudged, VBN, 12.0
513, abjugate, NN, 12.0
514, abjunct, NN, 10.5
521, abjured, VBN, 10.5
523, abjurer, NN, 10.5
524, abjurers, NNS, 12.0
525, abjures, NNS, 10.5
526, abjuring, VBG, 12.0
541, ablastin, NN, 12.0
544, ablated, VBN, 10.5
545, ablates, NNS, 10.5
546, ablating, VBG, 12.0
547, ablation, NN, 12.0
551, ablative, JJ, 12.0
554, ablator, NN, 10.5
556, ablauts, NNS, 10.5
559, ableeze, NN, 10.5
560, ablegate, NN, 12.0
564, ableness, NN, 12.0
569, ablepsy, NN, 10.5
570, ablepsia, NN, 12.0
575, ablesse, NN, 10.5
580, ablings, NNS, 10.5
586, abluent, NN, 10.5
587, abluents, NNS, 12.0
590, abluted, VBN, 10.5
591, ablution, NN, 12.0
594, abluvion, NN, 12.0
601, abnegate, NN, 12.0
611, abnerval, NN, 12.0
613, abneural, JJ, 12.0
614, abnormal, JJ, 12.0
645, aboding, VBG, 10.5
646, abogado, NN, 10.5
647, abogados, NN, 12.0
650, aboideau, NN, 12.0
654, aboiteau, NN, 12.0
657, abolete, NN, 10.5
658, abolish, NN, 10.5
679, abollae, NN, 10.5
682, abomasa, NN, 10.5
683, abomasal, NN, 12.0
684, abomasi, NN, 10.5
685, abomasum, NN, 12.0
686, abomasus, NN, 12.0
700, abomine, NN, 10.5
708, aborally, RB, 12.0
717, aborning, VBG, 12.0
719, aborsive, JJ, 12.0
721, aborted, JJ, 10.5
722, aborter, NN, 10.5
723, aborters, NNS, 12.0
727, abortin, NN, 10.5
728, aborting, VBG, 12.0
729, abortion, NN, 12.0
734, abortive, JJ, 12.0
739, abortus, NN, 10.5
745, abought, NN, 10.5
746, aboulia, NNS, 10.5
747, aboulias, NNS, 12.0
748, aboulic, NN, 10.5
750, abounded, VBD, 12.0
751, abounder, NN, 12.0
754, abounds, NNS, 10.5
771, abrachia, NN, 12.0
774, abradant, NN, 12.0
777, abraded, VBD, 10.5
778, abrader, NN, 10.5
779, abraders, NNS, 12.0
780, abrades, NNS, 10.5
781, abrading, VBG, 12.0
782, abraham, NN, 10.5
790, abramis, NN, 10.5
797, abrasax, NN, 10.5
799, abrased, VBN, 10.5
800, abraser, NN, 10.5
802, abrasing, VBG, 12.0
804, abrasion, NN, 12.0
806, abrasive, JJ, 12.0
810, abrastol, NN, 12.0
812, abraxas, NN, 10.5
813, abrazite, NN, 12.0
816, abrazos, NN, 10.5
817, abreact, NN, 10.5
822, abreacts, NNS, 12.0
823, abreast, NN, 10.5
835, abricock, NN, 12.0
836, abricot, NN, 10.5
838, abridge, NN, 10.5
840, abridged, VBN, 12.0
844, abridger, NN, 12.0
846, abridges, NNS, 12.0
854, abristle, NN, 12.0
855, abroach, NN, 10.5
857, abrocoma, NN, 12.0
858, abrocome, NN, 12.0
860, abrogate, NN, 12.0
870, abronia, NN, 10.5
873, abrosia, NN, 10.5
874, abrosias, NNS, 12.0
876, abrotin, NN, 10.5
877, abrotine, NN, 12.0
880, abrupter, NN, 12.0
882, abruptio, NN, 12.0
885, abruptly, RB, 12.0
889, absalom, NN, 10.5
891, absaroka, NN, 12.0
894, abscess, NN, 10.5
900, abscind, NN, 10.5
901, abscise, NN, 10.5
902, abscised, VBN, 12.0
903, abscises, NNS, 12.0
907, absciss, NN, 10.5
908, abscissa, NN, 12.0
911, abscisse, NN, 12.0
915, absconce, NN, 12.0
916, abscond, NN, 10.5
923, absconds, NNS, 12.0
924, absconsa, NN, 12.0
926, abscound, NN, 12.0
930, abseiled, VBN, 12.0
932, abseils, NNS, 10.5
933, absence, NN, 10.5
934, absences, NNS, 12.0
937, absented, VBN, 12.0
938, absentee, NN, 12.0
942, absenter, NN, 12.0
944, absentia, NN, 12.0
946, absently, RB, 12.0
952, absents, NNS, 10.5
953, absfarad, NN, 12.0
954, abshenry, NN, 12.0
956, absinth, NN, 10.5
957, absinthe, NN, 12.0
973, absinths, NNS, 12.0
974, absyrtus, NN, 12.0
977, absistos, NNS, 12.0
982, absolent, NN, 12.0
983, absolute, NN, 12.0
1003, absolve, NN, 10.5
1004, absolved, VBN, 12.0
1006, absolver, NN, 12.0
1008, absolves, NNS, 12.0
1012, absonant, NN, 12.0
1013, absonous, JJ, 12.0
1020, absorbed, NNS, 12.0
1028, absorber, NN, 12.0
1033, absorbs, NNS, 10.5
1035, absorpt, NN, 10.5
1048, abstain, NN, 10.5
1054, abstains, NNS, 12.0
1063, absterge, NN, 12.0
1068, absterse, NN, 12.0
1078, abstort, NN, 10.5
1080, abstract, NN, 12.0
1105, abstrict, NN, 12.0
1110, abstrude, NN, 12.0
1111, abstruse, NN, 12.0
1123, absurder, NN, 12.0
1129, absurdly, RB, 12.0
1131, absurds, NNS, 10.5
1132, absurdum, NN, 12.0
1133, absvolt, NN, 10.5
1136, abthain, NN, 10.5
1140, abtruse, NN, 10.5
1142, abubble, JJ, 10.5
1145, abuleia, NN, 10.5
1147, abulias, NNS, 10.5
1149, abulyeit, NN, 12.0
1151, abumbral, JJ, 12.0
1157, abundant, NN, 12.0
1164, aburban, NN, 10.5
1166, aburton, NN, 10.5
1167, abusable, JJ, 12.0
1168, abusage, NN, 10.5
1170, abusedly, RB, 12.0
1172, abuseful, NN, 12.0
1176, abusers, NNS, 10.5
1179, abusing, VBG, 10.5
1180, abusion, NN, 10.5
1181, abusious, JJ, 12.0
1182, abusive, JJ, 10.5
1187, abutilon, NN, 12.0
1189, abutment, NN, 12.0
1192, abuttal, NN, 10.5
1193, abuttals, NNS, 12.0
1194, abutted, VBN, 10.5
1195, abutter, NN, 10.5
1196, abutters, NNS, 12.0
1197, abutting, VBG, 12.0
1201, abvolts, NNS, 10.5
1204, abwatts, NN, 10.5
1208, acacetin, NN, 12.0
1210, acacian, JJ, 10.5
1211, acacias, NNS, 10.5
1212, acaciin, NN, 10.5
1214, acacine, NN, 10.5
1216, academe, NN, 10.5
1217, academes, NNS, 12.0
1218, academy, NN, 10.5
1219, academia, NN, 12.0
1223, academic, JJ, 12.0
1232, academie, NN, 12.0
1244, academus, NN, 12.0
1247, acadian, JJ, 10.5
1251, acajous, JJ, 10.5
1254, acaleph, NN, 10.5
1255, acalepha, NN, 12.0
1258, acalephe, NN, 12.0
1261, acalephs, NN, 12.0
1262, acalycal, JJ, 12.0
1266, acalypha, NN, 12.0
1272, acampsia, NN, 12.0
1277, acantha, NN, 10.5
1280, acanthad, NN, 12.0
1282, acanthi, NN, 10.5
1283, acanthia, NN, 12.0
1285, acanthin, NN, 12.0
1312, acanthon, NN, 12.0
1331, acanthus, RB, 12.0
1334, acapnia, NN, 10.5
1335, acapnial, JJ, 12.0
1336, acapnias, NNS, 12.0
1340, acapulco, NN, 12.0
1342, acarapis, NN, 12.0
1343, acarari, NN, 10.5
1344, acardia, NN, 10.5
1345, acardiac, NN, 12.0
1346, acardite, NN, 12.0
1348, acarian, JJ, 10.5
1354, acarida, NN, 10.5
1355, acaridae, NN, 12.0
1356, acaridan, NN, 12.0
1358, acaridea, NN, 12.0
1362, acarids, NNS, 10.5
1364, acarina, NN, 10.5
1365, acarine, NN, 10.5
1366, acarines, NNS, 12.0
1371, acaroid, NN, 10.5
1380, acarpous, JJ, 12.0
1383, acastus, NN, 10.5
1397, acatery, NN, 10.5
1402, acaudal, NN, 10.5
1403, acaudate, NN, 12.0
1407, acauline, NN, 12.0
1408, acaulose, NN, 12.0
1409, acaulous, JJ, 12.0
1412, accable, JJ, 10.5
1414, accadian, JJ, 12.0
1417, acceded, VBD, 10.5
1419, acceder, NN, 10.5
1420, acceders, NNS, 12.0
1421, accedes, NNS, 10.5
1422, acceding, VBG, 12.0
1445, accensed, VBN, 12.0
1447, accensor, NN, 12.0
1449, accented, VBN, 12.0
1452, accentor, NN, 12.0
1454, accents, NNS, 10.5
1465, accentus, NN, 12.0
1478, accepted, JJ, 12.0
1480, acceptee, NN, 12.0
1482, accepter, NN, 12.0
1493, acceptor, NN, 12.0
1496, accepts, NNS, 10.5
1497, accerse, NN, 10.5
1508, accessed, VBN, 12.0
1509, accesses, NNS, 12.0
1521, accessit, NN, 12.0
1525, accessor, NN, 12.0
1544, accident, NN, 12.0
1559, accidia, NN, 10.5
1560, accidie, NN, 10.5
1561, accidies, NNS, 12.0
1562, accinge, NN, 10.5
1563, accinged, VBN, 12.0
1572, accipter, NN, 12.0
1574, accismus, NN, 12.0
1576, acclaim, NN, 10.5
1582, acclaims, NNS, 12.0
1609, acclinal, JJ, 12.0
1616, accoast, NN, 10.5
1618, accoyed, NNS, 10.5
1619, accoying, VBG, 12.0
1621, accolade, NN, 12.0
1625, accolent, NN, 12.0
1627, accolle, NN, 10.5
1628, accolled, VBN, 12.0
1629, accollee, NN, 12.0
1665, accompli, NN, 12.0
1681, accompt, NN, 10.5
1692, accorded, VBN, 12.0
1693, accorder, NN, 12.0
1701, accords, NNS, 10.5
1706, accosted, VBN, 12.0
1708, accosts, NNS, 10.5
1709, accouche, NN, 12.0
1717, account, NN, 10.5
1732, accounts, NNS, 12.0
1733, accouple, NN, 12.0
1736, accourt, NN, 10.5
1737, accouter, NN, 12.0
1743, accoutre, NN, 12.0
1750, accrease, NN, 12.0
1751, accredit, NN, 12.0
1763, accresce, NN, 12.0
1768, accretal, NN, 12.0
1769, accrete, NN, 10.5
1770, accreted, VBN, 12.0
1771, accretes, NNS, 12.0
1778, accroach, NN, 12.0
1784, accrual, JJ, 10.5
1785, accruals, NNS, 12.0
1787, accrued, VBN, 10.5
1789, accruer, NN, 10.5
1790, accrues, NNS, 10.5
1791, accruing, VBG, 12.0
1795, accubita, NN, 12.0
1798, accueil, NN, 10.5
1815, accumber, NN, 12.0
1831, accuracy, NN, 12.0
1833, accurate, NN, 12.0
1836, accurre, NN, 10.5
1837, accurse, NN, 10.5
1838, accursed, VBN, 12.0
1842, accurst, RB, 10.5
1847, accusal, NN, 10.5
1848, accusals, NNS, 12.0
1849, accusant, NN, 12.0
1865, accused, VBN, 10.5
1866, accuser, NN, 10.5
1867, accusers, NNS, 12.0
1868, accuses, NNS, 10.5
1869, accusing, VBG, 12.0
1871, accusive, JJ, 12.0
1872, accusor, NN, 10.5
1873, accustom, NN, 12.0
1895, acedias, NNS, 10.5
1896, acediast, NN, 12.0
1898, aceituna, NN, 12.0
1899, aceldama, NN, 12.0
1902, acemetae, NN, 12.0
1903, acemetic, JJ, 12.0
1904, acemila, NN, 10.5
1911, acentric, NN, 12.0
1913, aceology, NN, 12.0
1915, acephal, NN, 10.5
1916, acephala, NN, 12.0
1918, acephali, NN, 12.0
1928, acepots, NNS, 10.5
1929, acequia, NN, 10.5
1931, acequias, NNS, 12.0
1936, acerata, NNS, 10.5
1937, acerate, NN, 10.5
1938, acerated, VBN, 12.0
1939, acerates, NNS, 12.0
1944, acerbas, NN, 10.5
1945, acerbate, NN, 12.0
1949, acerber, NN, 10.5
1950, acerbest, NN, 12.0
1951, acerbic, NN, 10.5
1953, acerbity, NN, 12.0
1957, acerbly, RB, 10.5
1959, acerdol, NN, 10.5
1963, acerola, NN, 10.5
1964, acerolas, NNS, 12.0
1965, acerose, NN, 10.5
1966, acerous, JJ, 10.5
1969, acerval, NN, 10.5
1970, acervate, NN, 12.0
1975, acervose, NN, 12.0
1976, acervuli, NN, 12.0
1982, acescent, NN, 12.0
1984, aceship, NN, 10.5
1987, acestes, NNS, 10.5
1988, acestoma, NN, 12.0
1990, acetable, JJ, 12.0
2007, acetals, NNS, 10.5
2008, acetamid, NN, 12.0
2023, acetary, JJ, 10.5
2025, acetars, NNS, 10.5
2027, acetate, NN, 10.5
2028, acetated, VBN, 12.0
2029, acetates, NNS, 12.0
2033, acetenyl, NN, 12.0
2035, acetiam, NN, 10.5
2037, acetify, NN, 10.5
2076, acetylic, NN, 12.0
2077, acetylid, NN, 12.0
2091, acetyls, NN, 10.5
2103, acetine, NN, 10.5
2104, acetins, NNS, 10.5
2105, acetite, NN, 10.5
2106, acetize, VB, 10.5
2120, acetoin, NN, 10.5
2136, acetone, NN, 10.5
2139, acetones, NNS, 12.0
2140, acetonic, NN, 12.0
2141, acetonyl, NN, 12.0
2159, acetose, NN, 10.5
2167, acetous, JJ, 10.5
2169, acetoxyl, NN, 12.0
2171, acetoxim, NN, 12.0
2176, acetract, NN, 12.0
2179, aceturic, NN, 12.0
2181, achaean, NN, 10.5
2188, achaeta, NN, 10.5
2192, achagua, NN, 10.5
2193, achakzai, NN, 12.0
2195, achamoth, DT, 12.0
2196, achango, NN, 10.5
2198, achaque, NN, 10.5
2200, acharya, NN, 10.5
2203, acharne, NN, 10.5
2206, achates, NNS, 10.5
2207, achatina, NN, 12.0
2210, achatour, NN, 12.0
2218, acheilia, NNS, 12.0
2220, acheiria, NNS, 12.0
2222, acheirus, NN, 12.0
2225, achenes, NNS, 10.5
2226, achenia, NN, 10.5
2227, achenial, JJ, 12.0
2228, achenium, NN, 12.0
2233, achernar, NN, 12.0
2234, acheron, NN, 10.5
2239, achesoun, NN, 12.0
2243, acheweed, NN, 12.0
2246, achiest, NN, 10.5
2249, achieve, NN, 10.5
2250, achieved, VBN, 12.0
2253, achiever, NN, 12.0
2255, achieves, NNS, 12.0
2257, achigan, NN, 10.5
2258, achilary, JJ, 12.0
2259, achylia, NNS, 10.5
2261, achillea, NN, 12.0
2267, achilles, NNS, 12.0
2271, achilous, JJ, 12.0
2272, achylous, JJ, 12.0
2275, achymia, NN, 10.5
2276, achymous, JJ, 12.0
2277, achinese, JJ, 12.0
2278, achiness, NN, 12.0
2281, achingly, RB, 12.0
2282, achiote, NN, 10.5
2283, achiotes, NNS, 12.0
2286, achirite, NN, 12.0
2298, achmetha, NN, 12.0
2300, acholia, NNS, 10.5
2301, acholias, NNS, 12.0
2302, acholic, NN, 10.5
2303, acholoe, NN, 10.5
2304, acholous, JJ, 12.0
2307, achomawi, NN, 12.0
2314, achordal, NN, 12.0
2317, achorion, NN, 12.0
2327, achroite, NN, 12.0
2328, achroma, NN, 10.5
2331, achromat, NN, 12.0
2364, achromia, NN, 12.0
2365, achromic, JJ, 12.0
2377, achroous, JJ, 12.0
2385, achuete, NN, 10.5
2391, acyclic, NN, 10.5
2393, acicula, NN, 10.5
2394, aciculae, NN, 12.0
2395, acicular, NN, 12.0
2398, aciculas, NNS, 12.0
2401, aciculum, NN, 12.0
2407, acidemia, NN, 12.0
2410, acidhead, NN, 12.0
2415, acidify, NN, 10.5
2418, acidific, NN, 12.0
2431, acidite, NN, 10.5
2432, acidity, NN, 10.5
2434, acidize, VB, 10.5
2435, acidized, VBN, 12.0
2438, acidness, NN, 12.0
2441, acidoid, NN, 10.5
2452, acidoses, NNS, 12.0
2453, acidosis, NN, 12.0
2455, acidotic, JJ, 12.0
2468, aciduria, NNS, 12.0
2470, aciduric, NN, 12.0
2472, acierage, NN, 12.0
2473, acieral, JJ, 10.5
2474, acierate, NN, 12.0
2480, acyesis, NN, 10.5
2481, acyetic, JJ, 10.5
2482, aciform, NN, 10.5
2488, acylase, NN, 10.5
2489, acylate, NN, 10.5
2490, acylated, VBN, 12.0
2491, acylates, NNS, 12.0
2494, aciliate, NN, 12.0
2496, acilius, NN, 10.5
2497, acylogen, NN, 12.0
2498, acyloin, NN, 10.5
2499, acyloins, NNS, 12.0
2500, acyloxy, NN, 10.5
2504, acinaces, NNS, 12.0
2511, acinary, JJ, 10.5
2513, acineta, NN, 10.5
2514, acinetae, NN, 12.0
2515, acinetan, NN, 12.0
2518, acinetic, JJ, 12.0
2526, acinose, NN, 10.5
2528, acinous, JJ, 10.5
2529, acinuni, NNS, 10.5
2541, acystia, NN, 10.5
2542, aciurgy, NN, 10.5
2566, acknown, NN, 10.5
2568, aclastic, JJ, 12.0
2573, aclemon, NN, 10.5
2574, aclydes, NNS, 10.5
2575, aclidian, JJ, 12.0
2576, aclinal, JJ, 10.5
2577, aclinic, NN, 10.5
2584, acmatic, JJ, 10.5
2589, acmispon, NN, 12.0
2593, acneform, NN, 12.0
2595, acnemia, NN, 10.5
2598, acnodal, NN, 10.5
2600, acnodes, NNS, 10.5
2602, acoasma, NN, 10.5
2607, acocotl, NN, 10.5
2612, acoelomi, NN, 12.0
2614, acoelous, JJ, 12.0
2616, acoemeti, NN, 12.0
2623, acolhua, NN, 10.5
2624, acolhuan, NN, 12.0
2626, acolyte, NN, 10.5
2627, acolytes, NNS, 12.0
2628, acolyth, NN, 10.5
2630, acolytus, NN, 12.0
2631, acology, NN, 10.5
2632, acologic, NN, 12.0
2633, acolous, JJ, 10.5
2637, acomous, JJ, 10.5
2645, aconine, NN, 10.5
2646, aconital, NN, 12.0
2647, aconite, NN, 10.5
2648, aconites, NNS, 12.0
2649, aconitia, NN, 12.0
2650, aconitic, JJ, 12.0
2651, aconitin, NN, 12.0
2653, aconitum, NN, 12.0
2655, acontia, NN, 10.5
2656, acontias, NNS, 12.0
2657, acontium, NN, 12.0
2658, acontius, NN, 12.0
2663, acopyrin, NN, 12.0
2670, acorned, VBN, 10.5
2673, acosmic, JJ, 10.5
2674, acosmism, NN, 12.0
2675, acosmist, NN, 12.0
2680, acouasm, NN, 10.5
2681, acouchi, NNS, 10.5
2682, acouchy, NN, 10.5
2685, acounter, NN, 12.0
2691, acousma, NN, 10.5
2692, acousmas, NN, 12.0
2695, acoustic, JJ, 12.0
2705, acquaint, NN, 12.0
2716, acquent, NN, 10.5
2718, acquest, NN, 10.5
2719, acquests, NNS, 12.0
2732, acquiet, JJ, 10.5
2735, acquire, VB, 10.5
2736, acquired, VBN, 12.0
2740, acquirer, NN, 12.0
2742, acquires, NNS, 12.0
2756, acquist, NN, 10.5
2758, acquital, NN, 12.0
2760, acquits, NNS, 10.5
2770, acraein, NN, 10.5
2773, acrania, NN, 10.5
2774, acranial, JJ, 12.0
2777, acrasia, NN, 10.5
2780, acrasias, NNS, 12.0
2781, acrasida, NN, 12.0
2783, acrasin, NN, 10.5
2784, acrasins, NNS, 12.0
2787, acratia, NN, 10.5
2792, acreable, JJ, 12.0
2793, acreage, NN, 10.5
2794, acreages, NNS, 12.0
2798, acredula, NN, 12.0
2799, acreman, NN, 10.5
2800, acremen, NNS, 10.5
2804, acridan, NN, 10.5
2805, acridane, NN, 12.0
2806, acrider, NN, 10.5
2807, acridest, NN, 12.0
2808, acridian, JJ, 12.0
2809, acridic, NN, 10.5
2810, acridid, NN, 10.5
2813, acridyl, NN, 10.5
2814, acridin, NN, 10.5
2815, acridine, NN, 12.0
2819, acridity, NN, 12.0
2821, acridium, NN, 12.0
2822, acrydium, NN, 12.0
2823, acridly, RB, 10.5
2825, acridone, NN, 12.0
2832, acrylate, NN, 12.0
2834, acrylic, NN, 10.5
2835, acrylics, NNS, 12.0
2836, acrylyl, NN, 10.5
2838, acrimony, NN, 12.0
2845, acrinyl, NN, 10.5
2847, acrisia, NN, 10.5
2848, acrisius, NN, 12.0
2850, acritan, NN, 10.5
2855, acritol, NN, 10.5
2856, acritude, NN, 12.0
2859, acroama, NN, 10.5
2866, acroasis, NN, 12.0
2869, acroatic, JJ, 12.0
2870, acrobacy, NN, 12.0
2872, acrobat, NN, 10.5
2880, acrobats, NNS, 12.0
2891, acrocera, NN, 12.0
2899, acrocyst, NN, 12.0
2910, acrodont, NN, 12.0
2915, acrodus, NN, 10.5
2917, acrogamy, NN, 12.0
2919, acrogen, NN, 10.5
2923, acrogens, NNS, 12.0
2927, acrolein, NN, 12.0
2929, acrolith, NN, 12.0
2933, acrology, NN, 12.0
2947, acromia, NN, 10.5
2948, acromial, JJ, 12.0
2960, acromion, NN, 12.0
2969, acronal, JJ, 10.5
2972, acronic, NN, 10.5
2973, acronyc, NN, 10.5
2978, acronych, NN, 12.0
2986, acronym, NN, 10.5
2993, acronyms, NN, 12.0
2994, acronyx, NN, 10.5
2995, acronomy, NN, 12.0
3015, acropora, NNS, 12.0
3016, acropore, NN, 12.0
3019, acrosarc, NN, 12.0
3026, acrosome, NN, 12.0
3035, acrostic, JJ, 12.0
3051, acroter, NN, 10.5
3060, acrotic, JJ, 10.5
3061, acrotism, NN, 12.0
3072, actable, JJ, 10.5
3075, actaeon, NN, 10.5
3083, actifier, NN, 12.0
3085, actinal, JJ, 10.5
3092, actings, NNS, 10.5
3093, actinia, NN, 10.5
3094, actiniae, NN, 12.0
3095, actinian, JJ, 12.0
3099, actinias, NNS, 12.0
3100, actinic, NN, 10.5
3103, actinide, NN, 12.0
3109, actinine, NN, 12.0
3113, actinism, NN, 12.0
3116, actinium, NN, 12.0
3148, actinoid, NN, 12.0
3184, actinon, NN, 10.5
3187, actinons, NNS, 12.0
3207, actinost, NN, 12.0
3223, actinula, NN, 12.0
3229, actional, JJ, 12.0
3231, actioner, NN, 12.0
3232, actiones, NNS, 12.0
3238, actions, NNS, 10.5
3239, actious, JJ, 10.5
3243, activate, NN, 12.0
3252, actively, RB, 12.0
3254, actives, NNS, 10.5
3255, activin, NN, 10.5
3256, activism, NN, 12.0
3258, activist, NN, 12.0
3262, activity, NN, 12.0
3264, activize, VB, 12.0
3267, actless, NN, 10.5
3272, actorish, JJ, 12.0
3276, actress, NN, 10.5
3278, actressy, NN, 12.0
3296, actually, RB, 12.0
3298, actuals, NNS, 10.5
3299, actuary, JJ, 10.5
3305, actuate, NN, 10.5
3306, actuated, VBN, 12.0
3307, actuates, NNS, 12.0
3310, actuator, NN, 12.0
3312, actuose, NN, 10.5
3316, actutate, NN, 12.0
3320, acuating, VBG, 12.0
3321, acuation, NN, 12.0
3322, acubens, NNS, 10.5
3326, acuerdo, NN, 10.5
3327, acuerdos, NN, 12.0
3330, acuities, NNS, 12.0
3332, aculeae, NN, 10.5
3333, aculeata, NNS, 12.0
3334, aculeate, NN, 12.0
3340, aculeus, NN, 10.5
3341, acumble, JJ, 10.5
3343, acumens, NNS, 10.5
3351, acupress, NN, 12.0
3366, acushla, NN, 10.5
3367, acustom, NN, 10.5
3368, acutance, NN, 12.0
3371, acutate, NN, 10.5
3373, acutely, RB, 10.5
3378, acutest, NN, 10.5
3385, acutish, JJ, 10.5
3389, acxoyatl, NN, 12.0
3392, adactyl, NN, 10.5
3400, adagial, JJ, 10.5
3404, adagios, NNS, 10.5
3413, adamance, NN, 12.0
3415, adamancy, NN, 12.0
3417, adamant, NN, 10.5
3427, adamants, NNS, 12.0
3432, adamhood, NN, 12.0
3434, adamical, JJ, 12.0
3436, adamine, NN, 10.5
3437, adamite, NN, 10.5
3438, adamitic, JJ, 12.0
3442, adamsia, NN, 10.5
3443, adamsite, NN, 12.0
3446, adangle, NN, 10.5
3461, adapted, VBN, 10.5
3463, adapter, NN, 10.5
3464, adapters, NNS, 12.0
3465, adapting, VBG, 12.0
3466, adaption, NN, 12.0
3471, adaptive, JJ, 12.0
3476, adaptor, NN, 10.5
3478, adaptors, NNS, 12.0
3492, adawlut, NN, 10.5
3494, adaxial, JJ, 10.5
3495, adazzle, NN, 10.5
3499, adcraft, NN, 10.5
3503, addable, JJ, 10.5
3505, addaxes, NNS, 10.5
3507, addebted, VBN, 12.0
3509, addedly, RB, 10.5
3512, addenda, NN, 10.5
3513, addends, NNS, 10.5
3514, addendum, NN, 12.0
3524, addible, JJ, 10.5
3526, addicent, NN, 12.0
3528, addicted, VBN, 12.0
3538, addiment, NN, 12.0
3542, addison, NN, 10.5
